F,Obj_ID,dist1_mod,dist2_mod,YawDiff1_mod,YawDiff2_mod,speed_SGF,yawAngle_axis2,acc_SGF
38791,112x_112x_1116_40,99,99,0,0,1.767415649,-3.033853957,-0.441035279
90621,182x_1113_38,99,99,0,0,1.767797749,-1.337030247,-3.30938671
66422,142x_1115_201,3.091726892,6.783485058,5.870959012,4.885366019,1.768330077,2.781416634,-2.209680061
49117,112x_112x_1114_55,4.427507585,99,0.116855496,0,1.768779763,-3.014981761,0.410345505
3122,121x_1111_58,2.714467,99,0.062561453,0,1.768928826,0.110874161,-1.196105994
57207,122x_1114_180,99,99,0,0,1.768975408,0.659132357,-5.304444295
80245,162x_1111_122,4.959495957,99,-0.568667175,0,1.769008287,-0.41161047,-2.492689084
66107,142x_1119_38,4.189333076,9.551523168,-0.249760801,-3.443694895,1.769017814,-3.05976228,-0.781250114
40465,152x_1113_106,5.974392723,99,-0.681955181,0,1.769537701,-3.138110379,2.132860547
90507,182x_1113_63,3.484949278,4.961490162,-0.099000215,0.336932808,1.769716781,0.254805433,-2.491909073
2759,152x_1111_193,4.896496476,5.606866039,-0.043737157,-5.901018016,1.769725175,-3.048045584,0.435412696
64973,161x_1111_23,5.107898539,99,1.96825366,0,1.769837544,1.690191558,0.387461986
66520,142x_1115_201,5.207079374,6.646155109,5.79052356,6.127408184,1.769983046,3.08927867,2.647042273
64978,161x_1111_23,5.190521577,99,-0.7722331,0,1.770290767,-0.257196106,-0.71486297
66084,142x_1119_38,4.420667015,12.6247646,-0.463854321,2.43301721,1.770317155,2.589988343,0.725636215
33309,142x_1112_123,2.436388242,3.708951014,-0.019017837,0.361969503,1.770547306,3.091511462,5.277193784
65032,161x_1111_23,4.632751798,99,-0.165622339,0,1.770584933,-0.206848985,0.657454053
26606,122x_1113_161,99,99,0,0,1.770620018,2.970037351,2.515608806
46484,112x_112x_1113_103,4.478954093,99,-0.306414209,0,1.770841906,-0.258045944,2.180668921
90503,182x_1113_63,3.539290989,5.012085708,-0.339651377,-0.416999218,1.771457649,-0.023533277,1.206463638
8353,122x_1111_102,10.97869299,99,-0.156879581,0,1.771745502,0.240432901,1.220235225
80170,162x_1111_106,5.081359796,99,-1.311676663,0,1.771993414,0.049981673,2.555126917
38796,112x_112x_1116_40,99,99,0,0,1.772114033,-2.956372239,0.479627523
107261,122x_1118_168,1.19637708,1.567284783,-0.089041304,-5.947507844,1.772273446,-3.041269313,-6.361047033
20245,142x_1111_186,6.25085671,99,-0.077855535,0,1.772474214,-3.121836381,-0.903680656
2900,152x_1111_193,6.893337567,99,6.081265414,0,1.772593894,3.086464114,-0.955161898
66089,142x_1119_38,4.333320192,11.75341789,5.270018202,2.78922646,1.772692233,2.915903424,-0.125798179
94949,112x_112x_1115_54,2.511414618,99,5.561041727,0,1.772739319,2.692478146,-6.255621213
2847,152x_1111_193,7.323594755,7.569264257,0.235174045,6.198783952,1.773052811,3.12279668,-0.388504929
103693,162x_1113_157,4.594556196,99,1.507673231,0,1.773175477,0.128894364,-1.982771573
140,171x_1111_10,99,99,0,0,1.773206427,-3.11725989,-0.80981464
65067,161x_1111_23,99,99,0,0,1.773266806,-0.043789129,0.244042182
37491,142x_1113_81,2.91162958,3.586239805,0.465294314,0.200093582,1.773653532,0.20037685,-3.855380803
80163,162x_1111_106,5.642818624,99,-1.337935339,0,1.77365657,0.171690921,-3.390769868
3128,121x_1111_58,2.740338164,99,-0.150283521,0,1.773761917,-0.087826145,0.734486447
65052,161x_1111_23,99,99,0,0,1.773859262,-0.037872213,-0.520645039
37512,142x_1113_81,2.810462234,3.82003872,-0.279555146,-0.027363066,1.774567607,-0.147033597,3.481336782
64969,161x_1111_23,4.801335339,99,0.886275388,0,1.774730911,0.753038037,-0.480306597
94997,112x_112x_1115_54,4.019108793,99,-0.609165305,0,1.77496318,-3.106538574,4.303303016
20520,142x_1111_186,99,99,0,0,1.775041213,-2.920542269,-1.276081031
15840,112x_112x_1111_179,1.252238577,5.971356597,-0.033083657,-6.047973117,1.775293354,-2.92456791,-6.962885115
103640,162x_1113_157,5.859370736,9.962709712,3.148423057,-2.380166341,1.77544004,0.47457109,-0.303209374
92468,122x_1119_22,99,99,0,0,1.775609123,-0.973353338,-10.22626625
90563,182x_1113_38,99,99,0,0,1.775846392,0.366058099,-2.44731225
38795,112x_112x_1116_40,99,99,0,0,1.775920362,-3.012372727,0.420652119
61,171x_1111_10,99,99,0,0,1.775981186,2.976967106,0.172903548
69069,182x_1111_88,5.503191108,12.23147891,-0.180812345,-2.754275342,1.776220143,-2.906459286,0.458904683
60,171x_1111_10,99,99,0,0,1.776227877,3.023897869,-0.04106838
45252,112x_112x_1112_46,5.689546764,6.742758589,-0.843062991,-0.703448929,1.776296827,-0.099789518,2.152216942
66429,142x_1115_201,3.064665137,6.96041972,4.805515363,-0.343995034,1.776399585,2.695163938,1.602589716
26577,122x_1113_161,99,99,0,0,1.776443617,3.089584164,-1.376440226
64945,161x_1111_23,5.063485096,99,-0.409722496,0,1.776543457,0.010167503,-1.23847317
64953,161x_1111_23,5.0785865,99,0.327864593,0,1.776954605,0.213127639,0.342010264
38742,112x_112x_1116_40,4.650937442,99,5.974360158,0,1.776966794,3.046695859,0.446441557
38801,112x_112x_1116_40,99,99,0,0,1.777062158,2.983026956,-1.303099258
103571,172x_1113_59,99,99,0,0,1.777130949,-2.874141067,-0.865952938
65071,161x_1111_23,99,99,0,0,1.777353379,-0.065237436,-0.343164892
66576,142x_1115_201,6.242249429,10.64128596,5.357186193,5.626702187,1.777551533,2.945023075,-1.584145294
46465,112x_112x_1113_103,2.693663346,4.330514213,-0.104733116,0.036533301,1.777798965,0.015936179,-2.256831963
104018,122x_1117_86,99,99,0,0,1.777929472,3.110839605,1.314476545
104989,162x_1114_35,99,99,0,0,1.777965012,-1.089388988,-1.562947216
103641,162x_1113_157,5.777095338,9.890239687,2.923055735,3.458016885,1.778162006,0.425533921,-1.564305662
103567,172x_1113_59,99,99,0,0,1.778570688,-2.72751843,0.324065451
2858,152x_1111_193,7.25202867,7.796579745,6.243365963,5.326796428,1.778637211,3.104608977,0.554530534
66442,142x_1115_201,2.904352979,6.749901379,6.053901042,4.925847437,1.778637623,3.001497376,1.302145184
68,171x_1111_10,99,99,0,0,1.778895897,2.786006548,-0.606076109
92425,122x_1119_22,4.482497249,99,-0.157138684,0,1.779282951,-0.063073005,2.989931118
65068,161x_1111_23,99,99,0,0,1.779333506,0.03166925,0.122045674
66135,142x_1119_38,4.47765166,6.678713481,-0.137868861,-2.91214271,1.78007458,-3.026662287,-0.885677258
43,171x_1111_10,99,99,0,0,1.780266538,-2.975664499,-2.744196662
2898,152x_1111_193,7.062227715,99,-0.074096772,0,1.780394492,3.014919222,0.302307656
3104,121x_1111_58,2.783814463,99,-0.846374361,0,1.780450141,-0.141696423,-2.637233858
66413,142x_1115_201,3.318455333,6.771722689,5.210169358,-0.368309562,1.780457586,2.759657277,2.586754625
33220,142x_1112_178,99,99,0,0,1.780464097,2.759392783,4.505853511
91831,191x_1111_51,8.737410545,99,-0.073986126,0,1.780720581,-2.923282424,0.28778583
66438,142x_1115_201,2.912298338,7.026336187,6.020871122,4.060943027,1.780757582,3.04896034,-0.749531383
65043,142x_1114_92,1.633223294,8.737251834,5.748886403,5.430379163,1.781327089,2.773590701,-1.605558106
2893,152x_1111_193,7.516830074,99,6.113773606,0,1.781585482,3.056729445,-1.751206158
26653,122x_1113_161,2.40866446,99,3.404455524,0,1.781874108,2.922744997,7.512637178
64974,161x_1111_23,5.175875053,99,1.629793913,0,1.782047939,1.417766779,0.261922579
104025,122x_1117_86,99,99,0,0,1.782184727,3.048528925,-1.538944351
66088,142x_1119_38,4.353089901,11.89662776,5.325838965,2.70871526,1.783396396,2.806679955,-0.343828212
66505,142x_1115_201,5.219333735,6.76602614,-0.077903323,0.02241384,1.783664588,-3.010014664,-0.695977461
49120,112x_112x_1114_55,4.455147451,99,0.169300695,0,1.78388659,-2.928327961,-0.010558317
49159,112x_112x_1114_55,4.413013488,99,-0.033846029,0,1.78398243,-3.136851634,2.449477449
49118,112x_112x_1114_55,4.438298282,99,-6.126441744,0,1.78412628,-3.001486188,0.142975158
2899,152x_1111_193,6.978764129,99,6.165733874,0,1.784150945,3.050140161,-0.360503974
37382,142x_1113_81,0.590339578,99,1.864439186,0,1.784183097,2.728543931,3.631547036
64939,161x_1111_23,5.363471097,99,-0.19903273,0,1.784274826,0.113858807,1.895396337
64975,161x_1111_23,5.223663417,99,1.115563956,0,1.784395986,0.9782349,0.108784475
2760,152x_1111_193,4.932854776,5.675917144,0.006286958,-5.89422762,1.78440348,-3.037831985,0.406425172
49121,112x_112x_1114_55,4.459800928,99,0.123090142,0,1.784657765,-2.952563936,0.121814614
66192,142x_1119_38,3.636152881,99,4.12992471,0,1.785386686,2.743263774,-5.253572036
8332,122x_1111_102,11.19545893,99,-0.547037479,0,1.785501399,0.007885568,-5.442084108
91830,191x_1111_51,8.778418033,99,-0.042063811,0,1.785656408,-2.931364851,-0.32209795
63908,172x_1112_38,4.061085026,99,-1.062297746,0,1.785891207,-2.783789326,3.381376204
103569,172x_1113_59,99,99,0,0,1.786203656,-2.873907,-0.271271659
80351,122x_1116_95,3.304448608,99,0.165605727,0,1.786385279,-2.856507774,-3.379379557
59,171x_1111_10,99,99,0,0,1.786453261,3.019366053,-0.268360782
66121,142x_1119_38,4.293965273,7.97171292,-0.452745154,-2.807320602,1.78688235,-2.823964662,0.463225475
103688,162x_1113_157,4.960022074,99,2.081644528,0,1.786968836,-0.009496105,1.559639734
38800,112x_112x_1116_40,99,99,0,0,1.787486463,3.100296501,-0.849419598
103675,162x_1113_157,3.04578042,6.072839895,-2.326135994,-3.025668211,1.787490662,-0.205861272,-0.60673641
49119,112x_112x_1114_55,4.446825929,99,0.142735186,0,1.788200446,-2.972970984,0.007661445
103570,172x_1113_59,99,99,0,0,1.788567981,-2.886096151,-0.618375779
65069,161x_1111_23,99,99,0,0,1.788706391,-0.058018989,-0.049479689
20502,142x_1111_186,99,99,0,0,1.788884341,-3.077667493,-1.696867792
20263,142x_1111_186,6.149360869,10.65359806,6.066051565,5.674498257,1.788945763,3.021921829,1.375536251
103568,172x_1113_59,99,99,0,0,1.789011089,-2.881238717,0.038895911
49122,112x_112x_1114_55,4.461307608,99,0.08745782,0,1.789291758,-2.978476887,0.350787928
38797,112x_112x_1116_40,99,99,0,0,1.789462063,-3.005510103,0.305962618
3131,121x_1111_58,2.684481687,99,-0.259480864,0,1.789542137,-0.067874458,-0.657679592
66087,142x_1119_38,4.372465095,12.06287387,5.416323749,2.560055025,1.789981066,2.640387644,-0.346361255
62,171x_1111_10,99,99,0,0,1.790080884,2.955152246,0.327240384
103674,162x_1113_157,3.068860066,6.171948567,-2.227176954,-2.774912307,1.790377163,-0.040407499,-0.615536708
12338,122x_1112_99,1.193392706,99,-0.039537083,0,1.79061777,-3.104246697,1.946500591
64917,161x_1111_23,5.524319706,99,-0.218341533,0,1.790784264,-0.282053809,0.510400662
65070,161x_1111_23,99,99,0,0,1.790828179,-0.075071268,-0.243676933
3117,121x_1111_58,2.591635775,99,-0.072102508,0,1.791022445,-0.090930553,1.077851513
64977,161x_1111_23,5.229827417,99,-0.315590189,0,1.791324718,-0.042187309,-0.527546054
64954,161x_1111_23,5.084479642,99,0.314823178,0,1.791409464,0.156144859,0.273913601
69070,182x_1111_88,5.488737692,12.06831293,-0.144951373,-2.706787667,1.791594809,-2.86064393,0.406071591
64955,161x_1111_23,5.082484408,99,0.196329748,0,1.791839154,0.119143474,0.377252015
26575,122x_1113_161,99,99,0,0,1.792103987,3.038294728,0.09222737
65051,161x_1111_23,99,99,0,0,1.792164357,-0.065681258,-0.436629125
66106,142x_1119_38,4.20444296,9.653867198,-0.424047332,-3.573440959,1.792170388,-3.130601092,-0.696432466
65033,161x_1111_23,4.584412604,99,-0.399897182,0,1.792407806,-0.201772634,0.676296402
20518,142x_1111_186,99,99,0,0,1.79243645,-3.000879213,0.316326309
139,171x_1111_10,99,99,0,0,1.792444581,-3.101515228,-0.672152074
66575,142x_1115_201,6.284151778,10.66172812,5.333860648,5.578535428,1.792479824,2.957460792,-0.062050145
66077,142x_1119_38,4.205500409,13.46262625,5.805227727,2.539867013,1.792533322,2.91453105,-2.065470974
2846,152x_1111_193,7.272269739,7.538979279,0.233841994,6.050601484,1.792921562,3.117960835,-0.485300779
55,171x_1111_10,99,99,0,0,1.793223558,2.855096735,0.616421806
77,171x_1111_10,99,99,0,0,1.793635915,2.73818692,1.188193612
66092,142x_1119_38,4.269374878,11.33350864,5.325336335,2.850827864,1.794410478,2.9813995,0.761318666
65042,142x_1114_92,1.704716077,8.772923198,5.643122121,5.583351084,1.794813103,2.724002365,-0.388922612
38790,112x_112x_1116_40,99,99,0,0,1.79517784,-3.058455998,-0.573585263
33201,142x_1112_178,99,99,0,0,1.795394748,2.59608786,-1.70182542
38743,112x_112x_1116_40,4.649691382,99,6.067809863,0,1.79580393,3.05754289,0.301944796
90493,182x_1113_63,99,99,0,0,1.796207444,0.7364785,-4.065842658
57194,122x_1114_180,9.595183178,99,0.026835593,0,1.796276111,0.364405537,1.844311038
66085,142x_1119_38,4.40694721,12.43196726,-0.547530613,2.462988353,1.796277798,2.591107848,0.318901508
103668,162x_1113_157,3.519160864,6.771056761,-3.616140598,-3.470951472,1.796509357,-0.505089356,1.296850551
64976,161x_1111_23,5.242019439,99,0.294395458,0,1.796577172,0.360168112,-0.239954477
2859,152x_1111_193,7.272624627,7.762293443,0.002609123,5.667394278,1.796611719,3.092811561,0.626658958
91858,191x_1111_51,99,99,0,0,1.796976777,-3.020268969,2.098630065
2716,152x_1111_193,1.594884989,2.973818774,-0.359233983,5.660172826,1.797704888,2.562240256,0.996532775
33337,142x_1112_123,2.342533743,3.452418295,-5.795765901,0.065797555,1.797916579,-2.771090378,-7.027992082
3129,121x_1111_58,2.719270196,99,-0.223782519,0,1.797932292,-0.089843025,0.347511475
66544,142x_1115_201,5.26141677,7.200536911,-0.230936089,-0.304891999,1.798025849,-3.013766091,3.40161782
2761,152x_1111_193,4.974344792,5.734499874,-0.001269429,-5.956367085,1.798263705,-3.086513286,0.318583016
80256,162x_1111_122,4.901711641,99,0.463480493,0,1.798679162,0.603160932,2.751014631
3130,121x_1111_58,2.702803953,99,-0.28463154,0,1.798824698,-0.053079259,-0.252564971
64968,161x_1111_23,4.774198671,99,0.453443265,0,1.798857909,0.376462092,-0.812768263
66086,142x_1119_38,4.392188447,12.24794277,5.580375272,2.484968395,1.798976024,2.599147157,0.002185824
49123,112x_112x_1114_55,4.4600484,99,0.006663127,0,1.799138282,-3.016165104,0.664581548
40467,152x_1113_106,99,99,0,0,1.79964569,-3.090895304,-1.293221461
20519,142x_1111_186,99,99,0,0,1.799922123,-2.973069282,-0.625970508
66122,142x_1119_38,4.289030606,7.873451125,-0.201241975,-2.749970084,1.799938579,-2.752844428,0.299086292
46479,112x_112x_1113_103,2.257703619,4.364106863,0.333221687,-0.693607611,1.800044423,-0.331609299,-1.333442961
67,171x_1111_10,99,99,0,0,1.800464225,2.792035545,-0.527158965
94991,112x_112x_1115_54,4.160486983,99,-0.052997672,0,1.800610217,2.97127944,-2.610598421
91832,191x_1111_51,8.70183331,99,0.132872845,0,1.800914971,-2.938545526,0.789916493
103944,122x_1117_86,4.533603275,5.349322252,5.707201936,6.001414393,1.801089514,3.038877119,-3.508164615
90484,182x_1113_63,1.472423751,99,-0.422031815,0,1.80122003,0.318554483,4.407910028
58,171x_1111_10,99,99,0,0,1.801350105,2.909065472,-0.384233757
104052,122x_1117_86,99,99,0,0,1.801774078,-3.06367831,1.498468458
26576,122x_1113_161,99,99,0,0,1.801801146,3.066638911,-0.744754693
80272,162x_1111_122,99,99,0,0,1.802088724,-0.842864446,-8.701631142
103576,172x_1113_59,99,99,0,0,1.80222707,-2.761121035,3.162043674
107292,122x_1118_168,3.74889554,99,-6.149520363,0,1.802274594,-3.06138772,-10.10248601
2706,152x_1111_193,1.569887826,2.882445287,6.001120722,0.208772719,1.802360687,2.880666666,-6.612022113
64956,161x_1111_23,5.071801861,99,0.044205908,0,1.802395127,0.034196267,0.524177605
63,171x_1111_10,99,99,0,0,1.802571589,2.956203513,0.308404209
65050,161x_1111_23,99,99,0,0,1.802646895,-0.000707721,-0.333411513
64916,161x_1111_23,5.606044326,99,-0.074601117,0,1.803239278,-0.140788394,-0.170575803
20330,142x_1111_186,7.867046266,10.27498316,-6.006898896,-5.976715671,1.803683397,-2.969725413,-1.093271099
103673,162x_1113_157,3.106021714,6.278992175,-2.535426646,-2.647427001,1.803810497,0.057105426,-0.677415154
38756,112x_112x_1116_40,4.430683221,99,-6.015798889,0,1.803826488,-3.057662835,-1.692963157
46507,112x_112x_1113_103,3.522906154,99,-0.232132516,0,1.804104635,-0.317710123,-2.113391159
104813,162x_1114_35,13.86962839,99,-0.303273877,0,1.804292501,0.874112091,2.550940102
26610,122x_1113_161,99,99,0,0,1.804668904,3.007744045,-2.734507067
69180,182x_1111_88,99,99,0,0,1.804682511,2.691302816,-1.464630437
15855,112x_112x_1111_179,0.685565973,6.151616721,5.975954038,0.080182119,1.804695245,2.855622912,-3.602269375
90504,182x_1113_63,3.521859778,4.987417617,-0.370250773,-0.27249425,1.805047756,-0.029508165,0.40144947
107267,122x_1118_168,1.126288316,1.663864515,5.527454444,0.159554334,1.80533879,3.033210741,7.617631472
38748,112x_112x_1116_40,4.617040856,99,6.018200988,0,1.805689752,3.085960049,0.147411959
46505,112x_112x_1113_103,3.578218588,99,0.990080146,0,1.805791978,0.943522238,0.424830291
69071,182x_1111_88,5.473240031,11.91695619,-0.108631198,-2.661443631,1.80661272,-2.817399545,0.357731801
64957,161x_1111_23,5.049521482,99,-0.106879632,0,1.807200735,0.014043687,0.770029039
38747,112x_112x_1116_40,4.63664815,99,6.117923501,0,1.807373865,3.090746113,0.004033624
2845,152x_1111_193,7.206104137,7.531405559,0.243130444,5.788900602,1.80750998,3.123649731,-0.56463825
40418,152x_1113_106,4.003376535,7.812582316,-4.940435532,-0.032305666,1.807570047,-2.945184445,2.812482192
38746,112x_112x_1116_40,4.646035895,99,6.140811602,0,1.807773087,3.073908826,-0.014531471
64,171x_1111_10,99,99,0,0,1.807803455,2.918996919,0.122753701
2718,152x_1111_193,1.631597515,2.892816831,-0.200116181,5.583739,1.808170343,2.70367483,-2.603205456
66123,142x_1119_38,4.295168924,7.78082335,0.039456786,-2.658091252,1.808196133,-2.673747889,0.21049194
15763,112x_112x_1111_179,1.980246643,5.385012513,6.109549373,0.144126679,1.808220467,3.052824624,3.148358313
65049,161x_1111_23,99,99,0,0,1.808564478,0.073046486,-0.230005048
38799,112x_112x_1116_40,99,99,0,0,1.808721863,-3.041228737,-0.421854639
66105,142x_1119_38,4.227634035,9.758830319,5.747862119,2.633823939,1.808965966,3.094631598,-0.631956452
107210,122x_1118_168,2.731188865,99,1.426809591,0,1.809231073,3.077084162,-4.734599432
2762,152x_1111_193,5.019175282,5.779536683,0.011523651,-6.018488283,1.809405168,-3.097753679,0.226106754
66134,142x_1119_38,4.482980452,6.770033627,-0.177499036,-2.895396949,1.809537309,-3.022269314,-0.788251232
138,171x_1111_10,99,99,0,0,1.809656522,-3.071462805,-0.507172527
2769,152x_1111_193,5.379386154,5.867230662,-6.126924781,-6.042973527,1.809676999,-3.086037327,0.026528997
37463,142x_1113_81,2.3362573,3.074211124,0.136519067,-0.090098401,1.809809584,0.235396636,-4.812351895
66,171x_1111_10,99,99,0,0,1.809835993,2.842282833,-0.342241706
20443,142x_1111_186,9.063620165,99,2.993220793,0,1.809971346,2.693520424,-1.393164154
91867,191x_1111_51,99,99,0,0,1.810146126,-2.966519932,-1.507811014
40466,152x_1113_106,5.909391996,99,-0.717258481,0,1.810273119,-3.100480267,0.511825693
2770,152x_1111_193,5.411019833,5.890830862,-6.180034462,-5.991181799,1.811044518,-3.11225591,0.098951966
33237,142x_1112_88,3.632220904,99,0.028006838,0,1.81128238,2.927935349,4.85515448
66504,142x_1115_201,5.226245268,6.765410499,0.06959369,0.111246961,1.81134072,-2.996670989,-0.723784718
122,171x_1111_10,99,99,0,0,1.81165383,-3.072981476,0.080243565
33195,142x_1112_178,99,99,0,0,1.811993084,2.214602187,2.252018818
38744,112x_112x_1116_40,4.64987681,99,6.128772406,0,1.812105968,3.067987673,0.165144396
38745,112x_112x_1116_40,4.649686387,99,6.159625868,0,1.812290377,3.069858488,0.007966027
57180,122x_1114_180,9.789200609,99,-0.022901871,0,1.812308366,-0.148333691,12.21252108
2768,152x_1111_193,5.339620904,5.851693768,-6.105754956,-6.135982723,1.812332425,-3.083772578,-0.033955428
107349,122x_1118_168,4.134599398,5.561754594,5.887010487,5.646362538,1.812378291,2.974383462,6.651144715
66124,142x_1119_38,4.310557963,7.69089931,0.200861073,-2.648382111,1.812442258,-2.666711562,0.168492541
90506,182x_1113_63,3.496631688,4.945216044,-0.184659387,-0.04295721,1.81309282,0.117267078,-1.518675813
20467,142x_1111_186,99,99,0,0,1.813223361,2.929804647,4.007443232
49172,112x_112x_1114_55,4.319314563,99,-6.137218044,0,1.813492197,-3.011612146,-2.429236267
40445,152x_1113_106,6.939535263,99,-0.183931689,0,1.81351832,-2.670883113,1.22428407
38749,112x_112x_1116_40,4.590048587,99,5.879415241,0,1.813582333,3.097462732,0.293953551
15831,112x_112x_1111_179,1.444080981,5.8689703,6.186430614,6.199650594,1.813854001,3.126107683,6.263790993
2972,152x_1111_193,8.502874319,99,-0.362983764,0,1.814148327,-3.108907508,-1.982378994
66526,142x_1115_201,5.115089739,6.668885895,0.098797292,0.164234634,1.814182749,-2.939750481,-2.703587248
103692,162x_1113_157,4.64853832,99,1.679498188,0,1.814210701,0.099233114,-1.628882582
15769,112x_112x_1111_179,1.864151537,5.436241364,-0.47084497,-6.022211651,1.814594689,-3.093733323,-3.152342894
65048,161x_1111_23,99,99,0,0,1.814692864,0.126272437,-0.192869205
2767,152x_1111_193,5.290279859,5.842760482,-6.099198917,-6.191532738,1.814821863,-3.094472739,-0.081996055
