ID,X,Y,F,VX,VY,Obj,V,V_kph,V_mps,VX_mps,VY_mps,comp,type,Obj_ID,X_SGF,Y_SGF,V_mps_corrected,speed_SGF,VX_mps_corrected,speed_x_SGF,VY_mps_corrected,speed_y_SGF,acc_inst,acc_inst_x,acc_inst_y,yawAngle,acc_SGF,acc_SGF_x,acc_SGF_y,yawAngle_SGF,yawRate,yawRate_SGF,jerk,jerk_SGF,X_axis2_SGF,Y_axis2_SGF,deltaX,deltaY,quarter,yawAngle_axis2
990,30.27,42.22,45175,-0.02376,0.03369,46,0.041225644,4.447917152,1.235532542,-0.7120872,1.0096893,1112,b,1112_46,30.31304072,42.24763801,1.235532542,1.213684332,-0.02376,-0.023957005,0.03369,0.032658489,2.799481524,-0.067823602,0.065107587,0.983427839,2.827033876,-0.068516217,0.065951034,0.985891151,0.156040658,-0.302418488,-7.563202531,-6.998282302,51.44738848,7.543843459,-0.009242953,-0.009242953,3,-2.35619449
991,30.25,42.26,45176,-0.02519,0.03538,46,0.043431331,4.685893149,1.301636986,-0.7549443,1.0603386,1112,b,1112_46,30.26679638,42.278181,1.301636986,1.307093793,-0.02519,-0.026220054,0.03538,0.034830914,3.17910966,-0.085483662,0.066987154,0.987096233,3.130889907,-0.084306409,0.066736173,1.003431232,-0.26310122,0.127972176,-4.557840467,-3.399116991,51.43723361,7.598325492,-0.010154871,-0.010154871,3,-2.35619449
992,30.21,42.3,45177,-0.028,0.03664,46,0.046113876,4.975318356,1.382032877,-0.83916,1.0981008,1112,b,1112_46,30.21731222,42.31168326,1.382032877,1.413170191,-0.028,-0.029072362,0.03664,0.037066054,3.318900093,-0.095488217,0.064853181,0.975653388,3.125200947,-0.090225106,0.062142333,0.975192367,0.423582988,0.515198168,0.085334399,1.29505843,51.42695676,7.657193739,-0.010276845,-0.010276845,3,-2.35619449
993,30.16,42.35,45178,-0.03276,0.03949,46,0.051309626,5.535898147,1.537749485,-0.9818172,1.1835153,1112,b,1112_46,30.1681448,42.34760181,1.537749485,1.523910935,-0.03276,-0.032258489,0.03949,0.039229991,2.755364025,-0.08283274,0.052233777,0.939869245,2.704090545,-0.081262798,0.051571963,0.919595384,0.833954734,0.804716575,6.316656035,6.545478198,51.41863803,7.717512694,-0.008318727,-0.008318727,3,-2.35619449
994,30.13,42.39,45179,-0.03611,0.04145,46,0.054973035,5.931150715,1.647541865,-1.0822167,1.2422565,1112,b,1112_46,30.1221448,42.38600905,1.647541865,1.61584834,-0.03611,-0.035022344,0.04145,0.04097286,1.961143945,-0.059659014,0.038864174,0.875110605,1.867055338,-0.056069167,0.035739912,0.850526431,1.036034297,0.97233349,12.55552811,11.6629669,51.41430981,7.777282106,-0.004328223,-0.004328223,3,-2.35619449
995,30.1,42.43,45180,-0.03515,0.04145,46,0.054347263,5.863634904,1.628787473,-1.0534455,1.2422565,1112,b,1112_46,30.0800724,42.42695023,1.628787473,1.681285242,-0.03515,-0.037012968,0.04145,0.042269629,0.886583442,-0.026822201,0.01806418,0.799024269,0.739868131,-0.018646467,0.016359224,0.770252054,1.204115657,1.089977777,16.9078081,15.55846448,51.41453272,7.835986594,0.000222911,0.000222911,1,0.785398163
996,30.05,42.47,45181,-0.03921,0.04308,46,0.058252129,6.284938671,1.745816298,-1.1751237,1.2911076,1112,b,1112_46,30.04530317,42.47047059,1.745816298,1.710867605,-0.03921,-0.037907937,0.04308,0.042872371,-0.727981498,0.031818105,-0.009003205,0.674081262,-0.423181799,0.021910933,-0.002797918,0.690371072,1.198214735,1.149610738,17.44574895,17.23987063,51.42168426,7.891229484,0.007151533,0.007151533,1,0.785398163
997,30,42.52,45182,-0.04177,0.04474,46,0.061207847,6.603836998,1.834399166,-1.2518469,1.3408578,1112,b,1112_46,30.02114932,42.51523077,1.834399166,1.686577265,-0.04177,-0.036846271,0.04474,0.042571964,-1.551459033,0.064185976,-0.020335391,0.49484519,-1.498201015,0.061463713,-0.019419786,0.627565851,0.942078305,1.097085734,16.12528823,16.21892287,51.43710191,7.939697804,0.015417653,0.015417653,1,0.785398163
998,29.98,42.56,45183,-0.03744,0.04306,46,0.057060645,6.156387103,1.710107529,-1.1220768,1.2905082,1112,b,1112_46,29.99228054,42.55426244,1.710107529,1.634810197,-0.03744,-0.034704597,0.04306,0.041893439,-2.330494328,0.094199371,-0.031292206,0.636827582,-2.274566414,0.091012094,-0.03071018,0.568181455,0.890765939,0.875546711,11.64548099,12.71032696,51.44512357,7.987578186,0.008021661,0.008021661,1,0.785398163
999,29.96,42.6,45184,-0.03351,0.04181,46,0.053581678,5.781034385,1.605842885,-1.0042947,1.2530457,1112,b,1112_46,29.96875113,42.59259729,1.605842885,1.557049292,-0.03351,-0.031561475,0.04181,0.040849321,-2.755088777,0.111431715,-0.036681381,0.550495074,-2.797098072,0.111264179,-0.038120831,0.519095919,0.736283053,0.772802652,7.83797486,7.223911015,51.45635314,8.031133784,0.011229567,0.011229567,1,0.785398163
1000,29.95,42.63,45185,-0.02983,0.03994,46,0.0498501,5.378427022,1.494007506,-0.8940051,1.1970018,1112,b,1112_46,29.94869683,42.62903167,1.494007506,1.465121071,-0.02983,-0.027843367,0.03994,0.039625385,-2.813800036,0.112086173,-0.038420726,0.503167341,-2.917101447,0.117112993,-0.040020728,0.473114125,0.689726902,0.64080791,1.80005063,0.795684163,51.46862976,8.070869461,0.012276627,0.012276627,1,0.785398163
1001,29.93,42.66,45186,-0.02356,0.03755,46,0.044329179,4.782763768,1.328545491,-0.7060932,1.1253735,1112,b,1112_46,29.93080543,42.66513122,1.328545491,1.371233849,-0.02356,-0.024103421,0.03755,0.038343412,-2.327629411,0.093848682,-0.030733489,0.460131802,-2.554027643,0.103950218,-0.034637101,0.448691293,0.366342481,0.47444782,-5.446107055,-5.47533978,51.48216805,8.108816718,0.013538289,0.013538289,1,0.785398163
1002,29.93,42.7,45187,-0.01522,0.03497,46,0.038138554,4.114844866,1.143012463,-0.4561434,1.0480509,1112,b,1112_46,29.91567421,42.70116742,1.143012463,1.293568537,-0.01522,-0.020972,0.03497,0.037317937,-2.249160702,0.087722868,-0.030454131,0.39753406,-1.840167044,0.073303099,-0.024584455,0.431658446,0.255492711,0.265247721,-10.70790899,-10.37905542,51.49757822,8.144734518,0.015410164,0.015410164,1,0.785398163
1003,29.91,42.73,45188,-0.01281,0.0342,46,0.036520352,3.940253803,1.094514945,-0.3839157,1.024974,1112,b,1112_46,29.90248869,42.73611765,1.094514945,1.218521466,-0.01281,-0.018044977,0.0342,0.036301783,-1.145499006,0.042995966,-0.01656785,0.360755526,-0.956887466,0.033613729,-0.012664419,0.416517314,0.227116973,0.001202838,-13.24919367,-13.10738274,51.51355886,8.178498335,0.015980643,0.015980643,1,0.785398163
1004,29.88,42.77,45189,-0.01517,0.03501,46,0.038155327,4.116654571,1.143515159,-0.4546449,1.0492497,1112,b,1112_46,29.88554751,42.77175566,1.143515159,1.180299945,-0.01517,-0.016610344,0.03501,0.035748968,-0.387130352,0.011409484,-0.007894722,0.443748718,-0.053533369,-0.00697656,-0.000943481,0.422055778,-0.083076957,-0.276098598,-13.55031146,-12.43606687,51.52742526,8.215441455,0.013866399,0.013866399,1,0.785398163
1005,29.87,42.81,45190,-0.01621,0.03608,46,0.039554146,4.267575967,1.185437769,-0.4858137,1.0813176,1112,b,1112_46,29.86708597,42.80723982,1.185437769,1.167382682,-0.01621,-0.016229647,0.03608,0.035485548,1.187374535,-0.054516759,0.015670377,0.479736081,0.585352725,-0.035480769,0.005867076,0.471668489,-0.744190665,-0.425862328,-9.583291401,-8.599991882,51.54012483,8.253371327,0.01269957,0.01269957,1,0.785398163
1006,29.85,42.84,45191,-0.01754,0.03668,46,0.040658013,4.386674311,1.218520642,-0.5256738,1.0992996,1112,b,1112_46,29.84786425,42.83826244,1.218520642,1.207001452,-0.01754,-0.018048691,0.03668,0.036008416,1.109578313,-0.066854472,0.013223957,0.554709103,0.784898096,-0.044472025,0.004923542,0.513368762,-0.625504097,-0.52831179,-2.993180567,-1.869078331,51.54908704,8.288748669,0.008962218,0.008962218,1,0.785398163
1007,29.83,42.88,45192,-0.01917,0.03584,46,0.040644735,4.385241771,1.218122714,-0.5745249,1.0741248,1112,b,1112_46,29.83023529,42.86969231,1.218122714,1.244024419,-0.01917,-0.020279405,0.03584,0.036449656,0.516230228,-0.042861819,-0.002798737,0.511171951,0.451016244,-0.030472558,-0.004271167,0.552636608,-0.589017687,-0.520533765,5.008227771,5.003831396,51.55944866,8.323263211,0.010361612,0.010361612,1,0.785398163
1008,29.8,42.92,45193,-0.02219,0.0369,46,0.043058171,4.645632198,1.290453388,-0.6650343,1.105893,1112,b,1112_46,29.80458824,42.90811765,1.290453388,1.261249318,-0.02219,-0.021709562,0.0369,0.036356271,-0.293605073,0.005892373,-0.02053718,0.588545905,-0.312108424,0.002481086,-0.019005719,0.57488084,-0.333663487,-0.444379258,11.44687003,10.16159821,51.56927223,8.36840494,0.009823576,0.009823576,1,0.785398163
1009,29.77,42.95,45194,-0.02235,0.03585,46,0.042246242,4.558031589,1.266119886,-0.6698295,1.0744245,1112,b,1112_46,29.77500452,42.95052489,1.266119886,1.251452686,-0.02235,-0.021512953,0.03585,0.035671014,-1.454180825,0.057044356,-0.040833786,0.60912007,-1.334528125,0.04535501,-0.03723028,0.579028521,-0.062215217,-0.205141383,15.33629551,12.51778137,51.57922535,8.419144523,0.00995312,0.00995312,1,0.785398163
1010,29.74,42.99,45195,-0.02492,0.03605,46,0.043824752,4.728340158,1.313427822,-0.7468524,1.0804185,1112,b,1112_46,29.74629864,42.99666968,1.313427822,1.20293147,-0.02492,-0.019609571,0.03605,0.034308525,-2.327417196,0.089567854,-0.05602166,0.556498775,-2.15737064,0.079393003,-0.051860143,0.579130944,-0.001536342,0.022898467,12.34263772,11.32255611,51.59247678,8.471849074,0.013251425,0.013251425,1,0.785398163
1011,29.74,43.01,45196,-0.02195,0.0339,46,0.040385796,4.357304277,1.210362299,-0.6578415,1.015983,1112,b,1112_46,29.71528507,43.04501357,1.210362299,1.125273239,-0.02195,-0.016620987,0.0339,0.032439267,-2.859786281,0.103679249,-0.063170522,0.570390788,-2.634286663,0.097091402,-0.060386136,0.59237444,-0.198652435,0.097379505,7.153740341,7.050874904,51.60570695,8.527741258,0.013230168,0.013230168,1,0.785398163
1012,29.7,43.05,45197,-0.02551,0.03495,46,0.04326965,4.668449064,1.296791407,-0.7645347,1.0474515,1112,b,1112_46,29.68228054,43.09481448,1.296791407,1.029851608,-0.02551,-0.013161553,0.03495,0.030331475,-2.764399912,0.094853965,-0.059321343,0.585271862,-2.522272229,0.087247292,-0.059215778,0.578595937,0.206677547,0.014780863,-1.680216509,1.0689369,51.6186021,8.586077729,0.012895152,0.012895152,1,0.785398163
1013,29.66,43.15,45198,-0.007292,0.02627,46,0.027263275,2.941489267,0.817080352,-0.21854124,0.7873119,1112,b,1112_46,29.64898643,43.14409955,0.817080352,0.937612705,-0.007292,-0.009996589,0.02627,0.028352118,-2.068929222,0.059792862,-0.051912108,0.594121703,-2.207098301,0.064920627,-0.055076565,0.577301815,0.019411834,-0.182413125,-4.727608914,-4.672040361,51.63092502,8.644264168,0.012322926,0.012322926,1,0.785398163
1014,29.57,43.24,45199,0.002626,0.02292,46,0.023069943,2.489062304,0.691406196,0.07870122,0.6869124,1112,b,1112_46,29.61437104,43.19169231,0.691406196,0.868579365,0.002626,-0.008001499,0.02292,0.026619982,-1.33840455,0.021080301,-0.043972906,0.628830204,-1.621613053,0.033505998,-0.046607192,0.591704572,-0.216041361,-0.43670506,-8.782278726,-8.70244264,51.64111278,8.702225407,0.01018776,0.01018776,1,0.785398163
1015,29.58,43.26,45200,0.003563,0.02277,46,0.023047079,2.486595491,0.69072097,0.10678311,0.6824169,1112,b,1112_46,29.58140271,43.23721267,0.69072097,0.823921221,0.003563,-0.007298119,0.02277,0.025152751,-0.692692446,-0.009252322,-0.032019351,0.626819349,-0.886885165,-0.002339324,-0.034606174,0.651556217,-0.89777468,-0.61089628,-11.02091831,-10.32217763,51.65095401,8.757562232,0.009841223,0.009841223,1,0.785398163
1016,29.56,43.29,45201,-0.001966,0.02267,46,0.022755089,2.455092016,0.681970005,-0.05892102,0.6794199,1112,b,1112_46,29.5558371,43.27340271,0.681970005,0.80080836,-0.001966,-0.007606838,0.02267,0.024084371,-0.405907462,-0.027668277,-0.026485886,0.615026114,-0.25245701,-0.034369971,-0.022581689,0.694355981,-0.641996462,-0.593019227,-9.516422324,-9.531580666,51.65922627,8.80109256,0.008272267,0.008272267,1,0.785398163
1017,29.52,43.32,45202,-0.006624,0.02292,46,0.023857992,2.574086459,0.715024016,-0.19852128,0.6869124,1112,b,1112_46,29.52866063,43.30909502,0.715024016,0.787264568,-0.006624,-0.008530037,0.02292,0.023200624,0.069881209,-0.048426502,-0.015878676,0.650763438,0.232178513,-0.056423671,-0.011701048,0.716577574,-0.333323886,-0.291913873,-7.269532844,-7.300870328,51.66602148,8.845435841,0.006795203,0.006795203,1,0.785398163
1018,29.5,43.34,45203,-0.01167,0.02361,46,0.026336685,2.841517666,0.789310463,-0.3497499,0.7075917,1112,b,1112_46,29.48493213,43.34837104,0.789310463,0.789596273,-0.01167,-0.01014587,0.02361,0.022670805,0.248312227,-0.052393662,-0.006060178,0.83898832,0.476564837,-0.063169084,-0.003093212,0.712468645,0.061633925,0.326170085,-3.665794866,-4.337169492,51.66389614,8.904174847,-0.002125334,-0.002125334,3,-2.35619449
1019,29.47,43.36,45204,-0.02005,0.02488,46,0.031953355,3.447511385,0.957642051,-0.6008985,0.7456536,1112,b,1112_46,29.45847964,43.3799276,0.957642051,0.797881633,-0.02005,-0.011894073,0.02488,0.022468597,1.157286359,-0.08382175,0.015920715,0.697636656,0.610880041,-0.059976352,0.003810276,0.632861351,1.19410942,1.250750145,-2.014728054,-1.742319454,51.66821936,8.945124335,0.004323218,0.004323218,1,0.785398163
1020,29.45,43.39,45205,-0.0247,0.02476,46,0.034973527,3.773363789,1.048156608,-0.740259,0.7420572,1112,b,1112_46,29.44460633,43.40485973,1.048156608,0.83649646,-0.0247,-0.014690929,0.02476,0.022999819,0.670301962,-0.061260334,0.010095957,0.507776262,0.611046614,-0.047290182,0.008031714,0.499145778,2.005733595,2.002811595,-0.002498594,0.321219359,51.67651601,8.972423513,0.008296645,0.008296645,1,0.785398163
1021,29.45,43.41,45206,-0.0219,0.0244,46,0.032786735,3.537426426,0.982618452,-0.656343,0.731268,1112,b,1112_46,29.43793665,43.43124887,0.982618452,0.858862224,-0.0219,-0.016734984,0.0244,0.023336688,0.40834983,-0.022199416,0.007762637,0.247559094,0.561006733,-0.030163134,0.01157583,0.320285322,2.682906835,2.450240736,0.750598203,0.278287194,51.69086492,8.99555315,0.014348913,0.014348913,1,0.785398163
1022,29.44,43.43,45207,-0.01599,0.02277,46,0.027823605,3.0019444,0.833873444,-0.4792203,0.6824169,1112,b,1112_46,29.43217195,43.46148416,0.833873444,0.87248751,-0.01599,-0.017475705,0.02277,0.023595701,0.602187606,-0.004775021,0.013952459,0.1884003,0.591264815,-0.015900735,0.01624391,0.133453287,2.802480527,2.422406994,-0.453871222,-1.71500072,51.70860911,9.020703665,0.017744194,0.017744194,1,0.785398163
1023,29.35,43.54,45208,-0.01306,0.02227,46,0.025816981,2.785445697,0.773734916,-0.3914082,0.6674319,1112,b,1112_46,29.43378281,43.49009955,0.773734916,0.892580524,-0.01306,-0.017635032,0.02227,0.024061249,0.6407267,-0.003425205,0.01947155,-0.056234134,0.810759495,-0.011780464,0.022774017,-0.00898815,2.136621559,1.993780102,-3.292420208,-4.506744926,51.73031173,9.039423478,0.02170262,0.02170262,1,0.785398163
1024,29.33,43.57,45209,-0.01141,0.02308,46,0.025746349,2.777825114,0.771618087,-0.3419577,0.6917076,1112,b,1112_46,29.43847964,43.51977376,0.771618087,0.913959459,-0.01141,-0.017749319,0.02308,0.02471095,1.208534483,-0.021204439,0.031392558,-0.156977711,1.274738574,-0.020375149,0.032830519,-0.070134539,0.917195831,1.123166,-6.959686174,-7.081586128,51.75491975,9.056659035,0.024608016,0.024608016,1,0.785398163
1025,29.53,43.54,45210,-0.01335,0.02535,46,0.028650393,3.091148166,0.858652268,-0.4000995,0.7597395,1112,b,1112_46,29.43867873,43.54959276,0.858652268,0.954284267,-0.01335,-0.018456842,0.02535,0.025758416,1.535203298,-0.026815149,0.04342531,-0.006676684,1.925816043,-0.040614759,0.045546139,-0.043293219,-0.402619799,0.023220969,-9.76616204,-8.107002872,51.77650743,9.077230487,0.021587682,0.021587682,1,0.785398163
1026,29.5,43.57,45211,-0.01818,0.02713,46,0.032658066,3.523544098,0.97876225,-0.5448546,0.8130861,1112,b,1112_46,29.43827149,43.58116742,0.97876225,1.005508935,-0.01818,-0.019351575,0.02713,0.027207376,2.704580297,-0.070985505,0.061019191,0.012896963,2.583441396,-0.065672006,0.057665756,-0.000349391,-0.644157421,-0.915427832,-9.864380292,-7.10332114,51.79893678,9.099457707,0.02242935,0.02242935,1,0.785398163
1027,29.46,43.6,45212,-0.02511,0.02995,46,0.039083431,4.216789567,1.171330435,-0.7525467,0.8976015,1112,b,1112_46,29.43217195,43.61457014,1.171330435,1.095751854,-0.02511,-0.021720127,0.02995,0.029243385,3.198572127,-0.09072692,0.065837174,0.180616331,2.855004707,-0.077620451,0.062888507,0.107319741,-1.615036981,-1.663666482,-4.073449663,-3.496175416,51.81872675,9.127049424,0.019789972,0.019789972,1,0.785398163
1028,29.45,43.63,45213,-0.02498,0.03119,46,0.039960186,4.311384435,1.197606787,-0.7486506,0.9347643,1112,b,1112_46,29.42338462,43.64837104,1.197606787,1.202477651,-0.02498,-0.024747385,0.03119,0.031440154,3.081112506,-0.084667013,0.066085342,0.25434298,2.705548126,-0.070544457,0.061805354,0.246187878,-2.083022059,-1.970887125,2.241848706,1.423329915,51.836936,9.156851129,0.018209249,0.018209249,1,0.785398163
1029,29.41,43.67,45214,-0.02902,0.03345,46,0.04428389,4.777877443,1.327188179,-0.8697294,1.0024965,1112,b,1112_46,29.41291403,43.68234389,1.327188179,1.305284208,-0.02902,-0.027572443,0.03345,0.033645204,2.353400288,-0.055347403,0.057767785,0.298966833,2.230509877,-0.050484826,0.055598118,0.38583988,-2.094780023,-1.883785263,7.125573731,6.152902639,51.85409961,9.18798308,0.017163607,0.017163607,1,0.785398163
1030,29.37,43.72,45215,-0.03074,0.03556,46,0.047004906,5.071453332,1.408737037,-0.9212778,1.0657332,1112,b,1112_46,29.39853394,43.71540271,1.408737037,1.383809409,-0.03074,-0.029419204,0.03556,0.035572724,1.433758525,-0.022281135,0.043276951,0.410297495,1.521715638,-0.02274774,0.046145513,0.47898345,-1.397153556,-1.475263952,10.63191359,9.205070012,51.86788989,9.221292254,0.013790277,0.013790277,1,0.785398163
1031,29.33,43.76,45216,-0.0339,0.03833,46,0.051170293,5.520865267,1.533573685,-1.015983,1.1487501,1112,b,1112_46,29.37053394,43.7580362,1.533573685,1.4316492,-0.0339,-0.030162652,0.03833,0.037016733,0.337313647,0.023025639,0.029426743,0.581113288,0.810534306,0.004551181,0.036341075,0.534482879,-0.832491425,-0.905027517,10.66771998,9.54969377,51.87910592,9.271049812,0.011216034,0.011216034,1,0.785398163
1032,29.33,43.82,45217,-0.03057,0.03932,46,0.049805495,5.373614432,1.492670675,-0.9161829,1.1784204,1112,b,1112_46,29.32638009,43.80664253,1.492670675,1.442904243,-0.03057,-0.029394362,0.03932,0.037998606,0.046146185,0.035650739,0.026830609,0.737434977,0.263793556,0.024472876,0.028346697,0.567575821,-0.496394139,-0.284381614,8.201111252,7.320445472,51.88339659,9.336576357,0.004290665,0.004290665,1,0.785398163
1033,29.3,43.86,45218,-0.03196,0.04021,46,0.051364245,5.541791159,1.539386433,-0.9578412,1.2050937,1112,b,1112_46,29.30323982,43.85077828,1.539386433,1.444443989,-0.03196,-0.028204814,0.04021,0.038893855,0.071624511,0.028599245,0.023867511,0.482896308,0.10418832,0.026397119,0.023195334,0.527766366,0.597141822,0.339120991,2.39407853,3.988768515,51.89906918,9.383881812,0.015672595,0.015672595,1,0.785398163
1034,29.3,43.89,45219,-0.02525,0.039,46,0.046460333,5.012698199,1.392416166,-0.7567425,1.16883,1112,b,1112_46,29.28267873,43.896,1.392416166,1.446833863,-0.02525,-0.027250552,0.039,0.039690235,0.381349228,0.008211238,0.021813278,0.426733031,0.112183305,0.019532118,0.01852593,0.489342344,0.57636034,0.545806923,-0.119924762,0.997410541,51.91731465,9.430086413,0.018245465,0.018245465,1,0.785398163
1035,29.27,43.94,45220,-0.02371,0.03935,46,0.045941121,4.956679428,1.376855397,-0.7105887,1.1793195,1112,b,1112_46,29.26179186,43.94015385,1.376855397,1.459558228,-0.02371,-0.02697657,0.03935,0.040418072,0.388743372,0.00223324,0.018124663,0.441854276,0.261015529,0.005606713,0.014794347,0.441855636,0.71230062,0.504177486,-2.232483361,-1.098855102,51.93456565,9.475783532,0.017251002,0.017251002,1,0.785398163
1036,29.24,43.98,45221,-0.02287,0.03974,46,0.045850894,4.946944678,1.3741513,-0.6854139,1.1910078,1112,b,1112_46,29.24444344,43.98308597,1.3741513,1.472529311,-0.02287,-0.026902054,0.03974,0.041022833,0.473365944,-0.012716502,0.010374773,0.384026723,0.417316356,-0.009485136,0.010635693,0.423342086,0.277703249,0.282016818,-2.34451241,-1.962523004,51.95339594,9.518086665,0.018830295,0.018830295,1,0.785398163
1037,29.22,44.02,45222,-0.0233,0.03975,46,0.046075509,4.971178782,1.380882995,-0.698301,1.1913075,1112,b,1112_46,29.22702262,44.02393665,1.380882995,1.488323971,-0.0233,-0.027326362,0.03975,0.041369005,0.486262046,-0.022494858,0.003829651,0.40309905,0.450147426,-0.020090304,0.004688065,0.427852155,-0.067651038,-0.018675006,-0.49246605,-1.634412007,51.97067872,9.558995935,0.017282776,0.017282776,1,0.785398163
1038,29.18,44.07,45223,-0.02514,0.04116,46,0.048230335,5.203667288,1.445463136,-0.7534458,1.2335652,1112,b,1112_46,29.2079457,44.0639095,1.445463136,1.504548931,-0.02514,-0.028076941,0.04116,0.041496787,0.301828799,-0.022452276,-0.003637897,0.44528009,0.396842681,-0.02490031,-0.000849522,0.461048075,-0.497938799,-0.296275912,0.799571178,-0.661182953,51.98617959,9.600486666,0.015500872,0.015500872,1,0.785398163
